latitude,longitude,altitude,geometry,coordinates,OBJECTID,FID_SG_SIMD_2020,DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,FID_EDB_bdry_Dissolve,Join,Shape_Length,Shape_Area
,,,Polygon,"-3.350354049791744,55.8798732668029,-3.3502923894306416,55.879478575646964,-3.3501905034094457,55.87882354548703,-3.3521927888889262,55.87804696380698,-3.3535875311653736,55.879082948790455,-3.3538785592662657,55.879636856260696,-3.3541342233893894,55.8796340431092,-3.354184037666834,55.879687408624,-3.356122506828545,55.88072636621462,-3.3566126267492518,55.881087002296745,-3.3568444082622424,55.88125754642442,-3.3575164585875465,55.8811510408215,-3.3577922422780953,55.88156020511985,-3.3577097356124823,55.88165993081642,-3.3573122194211638,55.881836453368656,-3.3586577241385696,55.88282799661784,-3.35861202234847,55.88334967726011,-3.359370941558392,55.883565928196084,-3.3601912947539483,55.88370961986232,-3.3603909659870905,55.884390321754076,-3.3604126046056737,55.884551823710225,-3.3608488076429914,55.8846817855689,-3.3614084418953234,55.88696692574509,-3.3654200233068,55.88738076106106,-3.368465019269178,55.88713128507625,-3.3705379284996995,55.886973434498955,-3.374696028727259,55.88022375416437,-3.3772848934260096,55.88065307529024,-3.378816302694839,55.88101332425801,-3.3822193114339085,55.88005861004107,-3.3836158763920663,55.87932406144323,-3.3846033458748526,55.87877381459793,-3.385476467906841,55.87995009644622,-3.3884858465665357,55.87917036669247,-3.390982920511238,55.87881868157639,-3.392329291204579,55.878920269110786,-3.392577444513604,55.87826149717346,-3.3904109200507295,55.875338699676156,-3.3924612725844336,55.87435091923066,-3.392500165144668,55.874397079173434,-3.3953424823143217,55.87318037809664,-3.400543204989896,55.870909763046825,-3.4002785101032185,55.87079326574881,-3.4001727505465054,55.87078548349134,-3.400125439873737,55.870803095089286,-3.4000144350540715,55.87078561178141,-3.3999711416472906,55.87077879220329,-3.399887248881223,55.87080131216095,-3.399786523483344,55.870861241741586,-3.3995977856455077,55.87097353609259,-3.3995631430149085,55.870954831080866,-3.3990799805460883,55.87069394386307,-3.3990729826700328,55.870690164852356,-3.3990625523312676,55.870683449809015,-3.39870814808705,55.870455293207755,-3.3986787201766675,55.8704318830911,-3.398563370205975,55.87034012493422,-3.398452939409788,55.87021720223075,-3.398443507099298,55.870206701986284,-3.398366756838053,55.87012196654069,-3.398190552295054,55.86992742595506,-3.398036915228671,55.86979127560154,-3.3979743107381855,55.869735792209994,-3.397924347340389,55.86972401799051,-3.397846981733198,55.86970578867727,-3.3978143037180843,55.86965827352351,-3.3977795326284,55.86960771208687,-3.397620302651021,55.86953494003049,-3.397613509590837,55.86947930575254,-3.3974976215293164,55.86945636074399,-3.397497509239879,55.86940873769813,-3.397393142071867,55.869350617652394,-3.397286420419495,55.86931588660648,-3.397121271442708,55.869211730658904,-3.3969324644345957,55.869150287261554,-3.3968544673117456,55.86912490292632,-3.3966811427675747,55.8688677098175,-3.3965894481332493,55.86873164261136,-3.396767392712926,55.86870266568572,-3.396989016076672,55.8686884681561,-3.3970714203343153,55.8687135911328,-3.3971939262845527,55.86872572630563,-3.3973969877596075,55.86874583658943,-3.397901985578042,55.86887937873101,-3.397915718123771,55.868880727863676,-3.3985899962709767,55.86894703987305,-3.3987559357652097,55.86893976234723,-3.399412154181935,55.86883435676824,-3.3998231460008457,55.86884226165364,-3.399960169624409,55.868830818510695,-3.400058272839961,55.86880364387389,-3.4002216251861532,55.86872450799002,-3.400275317490701,55.868666970819355,-3.4003801140534264,55.86855467179098,-3.400597530606698,55.86842370155817,-3.4007854168416185,55.868271501539574,-3.4010414393925505,55.86810324991458,-3.401376358279927,55.86790714189923,-3.4016444550865796,55.867674953216934,-3.40184422693103,55.867542384831545,-3.402052362090791,55.867464533418854,-3.40206096615459,55.86746254323638,-3.4026609275766546,55.86732371058237,-3.403232034213485,55.8670305555443,-3.403244077028173,55.867019706401265,-3.4033192705090154,55.866951973694874,-3.403450262843766,55.866833975348946,-3.4036098826899517,55.866607512480776,-3.4037521057623814,55.86650926992587,-3.40386803784136,55.86642918777379,-3.403888967689167,55.86641473077986,-3.4040782750588954,55.86621398763692,-3.4042570990892305,55.86594417389203,-3.4042320522624925,55.86581142176344,-3.404207700731775,55.865682356237954,-3.4042778375958886,55.8655890031763,-3.404310533577278,55.86556785367864,-3.404457409024542,55.86547283587653,-3.40456156508847,55.865436603076475,-3.405164114556872,55.86535154802739,-3.4053787580108708,55.865233181594796,-3.4054661191722313,55.86515122116883,-3.4055348591560923,55.86508672928619,-3.4056051918529735,55.86505957374018,-3.4056451758662476,55.86504413522514,-3.405969511701286,55.865077256646664,-3.4068480640491283,55.86516696980474,-3.4072697988205274,55.86525200404337,-3.4076773267356972,55.865297662625146,-3.407724449660538,55.8652983541765,-3.4079523190104695,55.86530170484115,-3.4080615191146997,55.865316629515334,-3.408532541750778,55.86543883482436,-3.4085856465571243,55.86544823261332,-3.408807634636858,55.86548751498265,-3.408809160874527,55.865487785236944,-3.409013874351377,55.865492629608426,-3.4091162975651375,55.86548398046007,-3.40928469754492,55.865469759522306,-3.4094353333399674,55.86543748304588,-3.409646732977447,55.86536227741268,-3.4098024235926285,55.8652931011137,-3.4099846549328205,55.86518089837069,-3.4100165630917223,55.865161254004384,-3.4104962805214405,55.86481789424932,-3.4105579920865106,55.86475092451669,-3.4106284999548593,55.86467440514581,-3.41063955372441,55.86458262423545,-3.4106181199217316,55.864551440691216,-3.4104738882163583,55.864341625250326,-3.4104691801459377,55.86433477574151,-3.410435810428092,55.864119501816056,-3.4104620556074243,55.86400598172767,-3.4105340438993563,55.86388753843302,-3.410574760937929,55.86382054082079,-3.410646203952456,55.86370298959645,-3.410649040832123,55.86369832484192,-3.4110917072479565,55.86330327103404,-3.4118602222617067,55.86281731569704,-3.4119850647300285,55.86242680312212,-3.4120562526230134,55.86236308670889,-3.4121674694450936,55.862299449505485,-3.412190869659919,55.86228606197091,-3.412320825338819,55.86221268506418,-3.412377670729979,55.86210600120133,-3.4124923056417154,55.86205077150542,-3.4132278021789184,55.861888670851954,-3.413438523588357,55.86179549505169,-3.4136224823888672,55.86166937961805,-3.413664257642854,55.861609584321755,-3.41366755176501,55.86160487031048,-3.4137136110845545,55.86153893875781,-3.4137406288150576,55.86144697409245,-3.413716394963626,55.86128742370025,-3.4136902252427497,55.86111508337827,-3.4138143005498165,55.860880029806076,-3.413883884950016,55.860816330548246,-3.4139291914813925,55.86079262662745,-3.4140155932420533,55.86074742448994,-3.414072203274607,55.86063445276425,-3.414201061212221,55.860593190591906,-3.414275942079373,55.86056921119358,-3.4143509397274814,55.86056533015103,-3.4145438601212694,55.86055534866549,-3.4146867730998367,55.860571870126826,-3.414770092740756,55.86058150200116,-3.414891339252963,55.86061799599677,-3.415201413434515,55.860711327206786,-3.415429669060032,55.86074913715236,-3.4155358175872554,55.86075492483933,-3.415756259666385,55.860766945300625,-3.415892495467426,55.860756876465786,-3.4161450666910436,55.86073820945545,-3.4163871321174057,55.860672523473916,-3.416388743694998,55.86067138927488,-3.4167537830938524,55.86041392220233,-3.4168404390777587,55.86035280584827,-3.416848822155972,55.86034223472149,-3.416962644990699,55.8601986416126,-3.4169942468240566,55.860077465045684,-3.4170019013685904,55.86004812848785,-3.4170005817434546,55.859924141410815,-3.4169336806109856,55.85975418371058,-3.4169227139779865,55.85962851076691,-3.416829658396025,55.859512466524116,-3.4168206186493335,55.859501190882064,-3.416612835629168,55.85945506064921,-3.416532815500288,55.85940745913839,-3.4164988591825374,55.85933812112634,-3.4164706808287177,55.85928057757033,-3.4164786300206664,55.85925260351792,-3.416494756576627,55.85919583536346,-3.416625109310877,55.85904607062822,-3.416811677717289,55.85892572307669,-3.4168733129255733,55.8588859631649,-3.4175802529181785,55.85877538334785,-3.4176064747413197,55.858769630731246,-3.4176753530657336,55.858754519624945,-3.417758620604388,55.85871582002905,-3.4178260481495895,55.85864060132699,-3.417826173015419,55.8586404603657,-3.4178262179311742,55.858640131961174,-3.417836297927005,55.85856755955202,-3.4178228833848485,55.858545967162556,-3.4177276772361025,55.858392692024104,-3.417541302865797,55.85827622825991,-3.4170237627693543,55.858063270007435,-3.4169719964527836,55.85804196886317,-3.4169491603799687,55.858034728189274,-3.4168970904328124,55.858018217770315,-3.416501653841374,55.85789283071527,-3.4162944583194106,55.85786308678682,-3.4160728448371325,55.85783127232822,-3.4158552845534254,55.85774793861341,-3.415831433384324,55.85773880218859,-3.415523153138375,55.85734518155592,-3.4153858384606863,55.856820199269464,-3.4153618220015525,55.85678576669678,-3.415309991904621,55.85671144613654,-3.415146101467534,55.85659821454024,-3.4151117022803814,55.85657444891897,-3.4141393568336937,55.856194750263406,-3.4140638453492125,55.85618303811184,-3.414050509858834,55.85618340544296,-3.4137254975923814,55.85619231789535,-3.413314669266876,55.85614132655385,-3.413000957806742,55.85608113112786,-3.412940044843958,55.85605896033078,-3.412923169093019,55.85605281926177,-3.4128358249996364,55.85602102605184,-3.4127426167040684,55.855917862531925,-3.4126642692382503,55.85569591658472,-3.412640118930149,55.855514683211524,-3.41265973633933,55.85535091806094,-3.4126847499284088,55.85527448620437,-3.4127131214200372,55.85518780251615,-3.4127158199591516,55.855179546194805,-3.4127790739315382,55.85507368726627,-3.4131164928303703,55.85473105148288,-3.4131642257113075,55.85464760447453,-3.413256194331781,55.85448683304588,-3.4133336515671417,55.854288257863914,-3.413384520466746,55.854237353450344,-3.413396439313935,55.85423286137595,-3.4135074414386426,55.85419101280167,-3.4137305398360893,55.85417586958933,-3.413747500028656,55.854179192415565,-3.413792537065403,55.85418801841871,-3.4139557914952783,55.85422000666294,-3.414035946371423,55.854257470762136,-3.4141378000532905,55.85430507608286,-3.414187926046162,55.85440963295312,-3.4142810094759,55.85445283092693,-3.4143504160096736,55.854485041786006,-3.4145421155930067,55.85454311342983,-3.4146476272146873,55.85457507611595,-3.41493515907251,55.85461849572746,-3.4150885859331725,55.85462032538322,-3.4152765027108276,55.85458314459816,-3.415329672195865,55.85457262393979,-3.415791682932995,55.854525342840006,-3.415834201992012,55.85452099177534,-3.4161410143908033,55.85443569090079,-3.416209378878844,55.85438278673046,-3.4162231401707137,55.854310125488446,-3.416237520401749,55.854234198892435,-3.4163017715041475,55.8541121522187,-3.4163680168664685,55.854044895638296,-3.41652677971989,55.85393287603057,-3.416575162981092,55.85389873952044,-3.4166083440527477,55.85385602500564,-3.4166575654421085,55.853792657787245,-3.416667632861479,55.853750560633806,-3.4166991610330086,55.853618755030006,-3.4166499674914244,55.8534521870109,-3.416599285441417,55.853376392132354,-3.4163356622448764,55.85315568325834,-3.415963980702817,55.852906564969196,-3.415932122849553,55.85287792384283,-3.415883060462012,55.852833813030614,-3.4156410049171173,55.85245919906961,-3.415573208164309,55.85226409110113,-3.415562175954322,55.85216403439228,-3.415546989036126,55.85202627117291,-3.4154567811135967,55.85191768345081,-3.4153538692163488,55.851855069026385,-3.415160596682965,55.851792382238905,-3.4151367005980755,55.85178463304694,-3.414888332591711,55.85170407268892,-3.4147656406902076,55.85162461226508,-3.4147480337106306,55.8515903948872,-3.4146865781654334,55.85147096709244,-3.4147051202911882,55.85136256175324,-3.4147102918922783,55.851332314546156,-3.414864015196983,55.85107894727313,-3.414966396189913,55.8509817173912,-3.415118784598064,55.85083699750151,-3.415219496521187,55.85070734331835,-3.4153084485989402,55.850490441138966,-3.415377962032269,55.850320932183024,-3.415584826974201,55.850123562104535,-3.415748167642331,55.850047101224646,-3.4157576493601276,55.85004780113427,-3.416137362739169,55.850075869267556,-3.4165749375039542,55.85002949735701,-3.416775064182958,55.84995440831954,-3.416947332308342,55.849827343639305,-3.4169990635906267,55.84978918746521,-3.417075691680967,55.849700245188494,-3.4171167689439756,55.84933674962324,-3.417188371858652,55.84919754465137,-3.417271090526647,55.84910044497431,-3.4174713959703733,55.848942684705996,-3.4180658902456353,55.84860608938134,-3.418208508576755,55.84852533996804,-3.418538083386499,55.84827712883235,-3.418762891277955,55.84817838943338,-3.4188407231107725,55.84812267895222,-3.4189610254936302,55.84796134623058,-3.4189830027770527,55.84786314829704,-3.4189740645399995,55.847799426091115,-3.4189678985038894,55.84775549395369,-3.4189310208648447,55.84765085744751,-3.4188717015133445,55.84748253937215,-3.41882717651631,55.84718113310775,-3.418838068589116,55.847041728840104,-3.418872935798557,55.84693632878076,-3.4188783526397213,55.84691995715693,-3.4194284503769996,55.846456238674506,-3.4196681954549595,55.846329469791435,-3.4199054423181243,55.84626562881869,-3.4200259486185565,55.846197743528755,-3.4200980024875096,55.8461151418493,-3.4201403364935574,55.846005926003826,-3.4201314611385683,55.84593773701631,-3.4201298235097926,55.8459357952558,-3.420086390864128,55.84588434311555,-3.4200643623767375,55.84587948466417,-3.41992377064487,55.84584848011862,-3.419923062772424,55.845848069729975,-3.419744294437643,55.84574452024971,-3.419668499983842,55.845745395107635,-3.419638295030737,55.84574574333239,-3.4196117875433187,55.84574604910308,-3.4195222946797794,55.84578841625887,-3.4194067830123425,55.845905664598845,-3.4193802431855955,55.845958541948065,-3.4193382891668866,55.84604213909861,-3.4193231004520626,55.84619507147801,-3.4193065660609205,55.846195795211095,-3.4192114766931634,55.84619995364361,-3.4188974777721257,55.846129892992444,-3.4187890232695533,55.84607812624491,-3.4183497120613118,55.84586843551345,-3.418306964830199,55.845854456528976,-3.4181504324936376,55.84580327062918,-3.4180975540627596,55.84578597818264,-3.418053024574139,55.845750672557394,-3.417919934673199,55.84564515273868,-3.4178794655696594,55.84559459175187,-3.417842965223029,55.8455489943175,-3.417838594919183,55.84551669566006,-3.4179045609054404,55.84544225287835,-3.417835960160429,55.84531275044037,-3.4178370363421524,55.84531067420898,-3.417852375973955,55.84528111165405,-3.417914216896407,55.84524848425494,-3.417915056821227,55.84524804050273,-3.4179171373194044,55.845247897976385,-3.4180887101487687,55.84523615471373,-3.418123210845594,55.84521868410847,-3.41812763864162,55.845208311011824,-3.4181393975886927,55.84518075739719,-3.418094199753498,55.84512376996839,-3.4179907641384086,55.845063709532795,-3.4179424599289514,55.84503566202444,-3.4178054147458248,55.84501990367658,-3.4177949448811873,55.845018698765884,-3.4177933036591903,55.84501851075132,-3.4177348242325096,55.84503535928066,-3.417702313304056,55.84506358974946,-3.417686104103063,55.84509501896649,-3.4176575592365945,55.84515036839145,-3.417607126918246,55.84516892061264,-3.4175701136335728,55.84516126005807,-3.417553974501187,55.845146806739976,-3.417441341035917,55.84504592953557,-3.4172743029021007,55.844800747297256,-3.4170435787061937,55.84460482085304,-3.416988156246436,55.844574009368316,-3.4167875606468474,55.8445180339121,-3.416728386822477,55.84450152126342,-3.4167012990234005,55.844371540579566,-3.4166534017507617,55.844328061960546,-3.4164416104477806,55.84427340126533,-3.4163067751202805,55.84423860221333,-3.4161728641591935,55.84415747523187,-3.4160470299508097,55.84403492066378,-3.416000297793106,55.84389168754999,-3.4159349678140605,55.84380797354929,-3.4159306855451304,55.84364908632535,-3.415930391796013,55.8436381967604,-3.415889237277921,55.84358723436443,-3.4158534636683417,55.84354293504922,-3.41578152478375,55.84349703699112,-3.415498929168412,55.84345536078546,-3.415144100919398,55.84343716306462,-3.414983720200137,55.84342893911127,-3.414749098214258,55.843440621764444,-3.414622444742355,55.84344692606914,-3.4145612676748573,55.84344997233223,-3.414342933043385,55.843390112990626,-3.414263382733387,55.84336830237486,-3.4142467117983526,55.84336373170689,-3.41425012629472,55.843237892811764,-3.4142156893783224,55.843213128324095,-3.4141398140761496,55.843234668112025,-3.4140480996789213,55.84324158554752,-3.413939725126424,55.84324976152401,-3.4139009125162314,55.843252689529976,-3.4137885548337703,55.84322133160028,-3.413641158363623,55.843180194907234,-3.413589579794979,55.84318391039326,-3.4133592203150935,55.84320050750696,-3.4132200092938314,55.84314909115513,-3.4132069118569843,55.84314025606349,-3.413058813802604,55.84303728110244,-3.412741617777463,55.84281672352639,-3.4126930225138454,55.84280769679547,-3.412604949886784,55.84279133606147,-3.412528913786164,55.8427538977591,-3.4123285212058527,55.842655231712136,-3.4122074920859435,55.84262067836896,-3.4120068084514723,55.842591531764484,-3.4116912886826487,55.84259910134172,-3.4116477940532173,55.84260014509006,-3.4113671307140687,55.842567422934245,-3.4113600735492047,55.84256085312628,-3.4112432449515566,55.842452095298,-3.4112431739846523,55.84245203060052,-3.411243165001481,55.842451797083044,-3.411241546237345,55.84240712091939,-3.4111669447462565,55.84233159807484,-3.4109247284029487,55.84225799782088,-3.410641901920556,55.84220853126291,-3.4105872205709034,55.8421989686107,-3.4104331298552863,55.84213334264097,-3.4104244647060513,55.84212520029405,-3.4103339342883308,55.842040130382586,-3.410228234918756,55.84176727803512,-3.4101785562869056,55.84171842599328,-3.4101342423939554,55.8417001344515,-3.409589583955701,55.84147530467592,-3.409521972255862,55.84144739458056,-3.408909367046184,55.84128817669784,-3.408900913001033,55.84123642521014,-3.4088991109805558,55.8412253944472,-3.4089380430666623,55.84119799165896,-3.408927624405993,55.84113071819409,-3.4088360923667422,55.84102843088369,-3.4087597831783047,55.84090024761258,-3.408751079401527,55.840885632975144,-3.408731868030868,55.84079599593968,-3.4087339009183664,55.84079327499087,-3.408762330800473,55.84075521151018,-3.4088328638216403,55.84071846070208,-3.4090685934302742,55.84066673928662,-3.4090705167232933,55.840666317217156,-3.409148908206569,55.84064268839797,-3.4094733401613304,55.84054488840724,-3.409709365315709,55.84044783374544,-3.410097521960069,55.840362513475576,-3.410294940218491,55.84030184312377,-3.4103416732745253,55.84022712544254,-3.410365348373828,55.840189276233644,-3.4103855110603805,55.840157033256055,-3.410455064917879,55.84009333576892,-3.410831167967785,55.839895830129066,-3.4108847928986505,55.83985384271272,-3.4109243394324054,55.83982287580138,-3.4109388373427945,55.83978227383737,-3.4109238830882465,55.839730883274584,-3.410920597949261,55.8397195826593,-3.4108875345569256,55.83968851201611,-3.4108147278997714,55.839662390051245,-3.4107064180259647,55.83953783216032,-3.4106780833652834,55.83941685020134,-3.410611957478876,55.839354708404144,-3.410321386620473,55.83926818316302,-3.4101294426953968,55.839243507629725,-3.4100005182824313,55.839226933083104,-3.4099073728689264,55.839176611403886,-3.4099027950542515,55.83917413904326,-3.4098988029411172,55.83916307281377,-3.4098672945325577,55.83907570297085,-3.4098769163875344,55.83890037126379,-3.4099137320428463,55.838814585054294,-3.4098994353551073,55.83874789079182,-3.4098964475584608,55.83873393703826,-3.4098849122918993,55.83868012981305,-3.4097264476791476,55.83849324612963,-3.409596770477981,55.83841320050791,-3.409497781523558,55.83835209540215,-3.409494928474243,55.83833462826147,-3.409477269392368,55.83822653037533,-3.4093751614872887,55.83805247880937,-3.4093256517387265,55.838008117554715,-3.409291312738679,55.8379975918847,-3.4092484172855455,55.83798444262852,-3.408805584681382,55.838198282282804,-3.3967242277652296,55.844617052038316,-3.3963372173711326,55.84451360843604,-3.3790393373118914,55.85258916067993,-3.377252932266513,55.85401991876528,-3.3779008358770044,55.8565286461451,-3.375245631492804,55.8600537753235,-3.3746443378691775,55.863385183342636,-3.3722979697880957,55.86572070031484,-3.370967618751227,55.86696656687282,-3.366209936190645,55.864359732316764,-3.3630252989139624,55.86559014783923,-3.3622360732413297,55.86586845854418,-3.3622346314452884,55.86674008306033,-3.3634359664410542,55.86773317023815,-3.3630624199964534,55.86847413321439,-3.3635200918707695,55.86876558874302,-3.361363756099841,55.87062254060043,-3.3599636634575814,55.87171630169396,-3.3590365014730685,55.87262511093663,-3.3570849330778825,55.87440783736135,-3.355295252774986,55.87304377404511,-3.354705067718167,55.873077230534406,-3.3535057979492287,55.87443827460317,-3.3520586138231594,55.87326808106056,-3.3502709762892295,55.874258159800476,-3.3471637360608026,55.875986790942406,-3.3468822283052826,55.875473010414524,-3.346467101541132,55.874722167847786,-3.3458649617045064,55.87487252539714,-3.3458818715914025,55.87489929730447,-3.3449620308764336,55.87510703891811,-3.3449448272404534,55.87507128431002,-3.3447703034453578,55.875109134256924,-3.3447132271871434,55.87530744198067,-3.345298842514128,55.87606481861849,-3.344147065775968,55.876499729870694,-3.344037394056195,55.876563827504995,-3.342618302943988,55.87712744225289,-3.343105537475984,55.877814017418785,-3.343477557682916,55.87840300735257,-3.3441351846580236,55.8793932293101,-3.3437704614661476,55.87947808330559,-3.343805212792896,55.879558574221996,-3.3439574062666435,55.87979952383559,-3.3439783522841315,55.87994306488647,-3.344263804542073,55.87987704794591,-3.344596572862665,55.87979254173467,-3.345526911290048,55.87942294759517,-3.3457697537590994,55.87963951438823,-3.346513332438922,55.88021187810736,-3.347109405054118,55.87999944003372,-3.347713476268603,55.879784143720364,-3.3482362203054645,55.880185600696144,-3.3487281970438714,55.87997761066215,-3.348772478597493,55.87995601810422,-3.3490589737994654,55.880208239899616,-3.350354049791744,55.8798732668029",1,1911,S01008417,Balerno and Bonnington Village - 01,City of Edinburgh,708,397,5537,4,8,16,80,5%,32,5218.5,3%,13,5564,35,10,0,26,14%,7%,56,6653,92%,6.14,28,0%,30%,6691,3.15,7.47,3.6,5.26,4.14,3.52,22.37,16.21,16.55,15%,853,6,86,5392,17,8,2%,1%,6350,20191.7214196,1,,35909.811862849456,32575660.147685394
